dissimilarity,homogeneity,contrast,energy,correlation,ASM,label
7.966330645,0.504836722,390.0407258,0.345081407,0.932118012,0.119081178,1
8.29375,0.472753002,386.1943548,0.331009861,0.931705821,0.109567528,1
8.148689516,0.489295547,385.8742944,0.316770187,0.900295713,0.100343352,1
9.434274194,0.475492367,558.1137097,0.325205925,0.927074663,0.105758894,1
8.166330645,0.461140986,356.5635081,0.30880618,0.92456157,0.095361257,1
9.842439516,0.452098301,526.4686492,0.306340142,0.923949742,0.093844282,1
9.520060484,0.420379715,442.0075605,0.258048331,0.950696587,0.066588941,1
10.26491935,0.420476676,513.9356855,0.28088849,0.924297183,0.078898344,1
9.530241935,0.470266666,613.8197581,0.324406062,0.941180859,0.105239293,1
9.275907258,0.477994145,511.1464718,0.324544363,0.937246686,0.105329044,1
9.674193548,0.457313278,518.3548387,0.311514282,0.910410851,0.097041148,1
9.064314516,0.432594137,423.9433468,0.291905895,0.917798868,0.085209051,1
7.945362903,0.484263693,390.9991935,0.338483027,0.915744937,0.11457076,1
8.980241935,0.398166989,370.64375,0.241375823,0.931667749,0.058262288,1
9.316431452,0.449925965,423.3753024,0.307480995,0.891081987,0.094544562,1
7.110483871,0.510774906,333.0794355,0.347654137,0.951215914,0.120863399,1
8.442237903,0.464541231,379.965625,0.32191615,0.877706974,0.103630008,1
9.674596774,0.436951879,548.8383065,0.252250415,0.953611201,0.063630272,1
8.374798387,0.472669559,393.2606855,0.320790395,0.929786292,0.102906478,1
9.027016129,0.477693134,478.8421371,0.335018469,0.9223127,0.112237375,1
10.37842742,0.473765074,595.2959677,0.318351945,0.938530543,0.101347961,1
7.505947581,0.482892517,332.0085685,0.306633773,0.908143463,0.094024271,1
9.981854839,0.479083462,560.1010081,0.336920045,0.934748693,0.113515117,1
9.085987903,0.456061435,485.0365927,0.296364556,0.936354009,0.08783195,1
8.616028226,0.471059221,417.4878024,0.300630732,0.939946782,0.090378837,1
9.768548387,0.418576259,456.2768145,0.280513039,0.934181064,0.078687565,1
10.14153226,0.460687947,592.7856855,0.309854207,0.94422492,0.096009629,1
7.661794355,0.485935055,366.6884073,0.326947633,0.918705975,0.106894755,1
10.4391129,0.428328738,520.1828629,0.275861418,0.937479616,0.076099522,1
9.678326613,0.49620532,572.8371976,0.346733253,0.939099171,0.120223949,1
9.432762097,0.468382601,477.7785282,0.322566122,0.915672511,0.104048903,1
7.778326613,0.474674595,351.190625,0.319021762,0.916052498,0.101774885,1
9.119858871,0.453921347,449.4285282,0.296626371,0.943398243,0.087987204,1
8.390524194,0.481606644,420.6391129,0.317316742,0.910900057,0.100689914,1
8.34516129,0.485002303,383.266129,0.350503873,0.878949219,0.122852965,1
8.066532258,0.477307497,353.8397177,0.32262317,0.91736639,0.10408571,1
9.26078629,0.473501176,492.5680444,0.301385194,0.944469645,0.090833035,1
8.672983871,0.495619521,462.9465726,0.33566726,0.878059579,0.112672509,1
8.765221774,0.468727294,520.6829637,0.314978562,0.951820621,0.099211494,1
8.611290323,0.472015657,410.9383065,0.31730169,0.926395011,0.100680362,1
8.483870968,0.515635637,397.1163306,0.365773956,0.873843279,0.133790587,1
9.892842742,0.451746439,555.7813508,0.294666759,0.944577482,0.086828499,1
9.031754032,0.461360287,502.3720766,0.293257524,0.948811088,0.085999976,1
8.350403226,0.496663628,406.6435484,0.337009823,0.931202455,0.113575621,1
10.98306452,0.438645752,637.5020161,0.281905778,0.915966386,0.079470868,1
8.683017152,0.417355834,373.362591,0.240100147,0.943999654,0.057648081,1
8.238306452,0.476738887,374.9227823,0.308423331,0.907806913,0.095124951,1
7.967842742,0.489984964,351.3918347,0.35092291,0.906978298,0.123146889,1
8.504334677,0.47591988,396.4466734,0.317977394,0.928607117,0.101109623,1
9.649294355,0.46533231,473.5388105,0.335823134,0.926925144,0.112777177,1
7.734879032,0.479825064,341.5743952,0.330489243,0.918134901,0.10922314,1
8.291330645,0.443827402,356.927621,0.279457121,0.901716104,0.078096282,1
9.842515593,0.409077915,455.045868,0.268429727,0.944689527,0.072054519,1
9.255846774,0.41687048,475.5790323,0.234514072,0.949849282,0.05499685,1
8.384475806,0.508047946,391.3445565,0.355652333,0.915728435,0.126488582,1
9.382258065,0.448815206,501.791129,0.30321163,0.936970498,0.091937293,1
9.706350806,0.44087228,484.6922379,0.280676481,0.917632107,0.078779287,1
7.885181452,0.523790052,367.0277218,0.377690471,0.913327856,0.142650092,1
8.189012097,0.517235398,399.3176411,0.356962122,0.928491806,0.127421956,1
9.754939516,0.437447732,475.4851815,0.282457591,0.925454556,0.079782291,1
9.327116935,0.440625632,507.8172379,0.274367236,0.954554725,0.07527738,1
8.444052419,0.523724289,440.7168347,0.377925821,0.923432474,0.142827926,1
8.884173387,0.508605441,452.9876008,0.372489455,0.921338992,0.138748394,1
8.933165323,0.449706154,418.0123992,0.278672575,0.942620573,0.077658404,1
9.653830645,0.45728375,520.8971774,0.306048221,0.940865103,0.093665514,1
10.15735447,0.388833026,476.6481289,0.234285114,0.933953209,0.054889515,1
9.063407258,0.45076765,441.0017137,0.299252029,0.923208151,0.089551777,1
10.63961694,0.413822004,527.0384073,0.276990486,0.929693222,0.076723729,1
9.548991935,0.457936528,526.6633065,0.307851977,0.916095157,0.09477284,1
8.652318548,0.460779221,414.7410282,0.282229693,0.905393255,0.0796536,1
8.996572581,0.49714222,545.2477823,0.332249623,0.940760713,0.110389812,1
7.840423387,0.493316065,342.2259073,0.359940076,0.913628662,0.129556858,1
9.415927419,0.485326609,482.49375,0.341215261,0.910273661,0.116427854,1
8.046875,0.468873046,359.1232863,0.312659656,0.934013206,0.097756061,1
8.456653226,0.463945,387.046371,0.326277768,0.891484398,0.106457182,1
8.174596774,0.478431347,353.4554435,0.341770415,0.90256632,0.116807017,1
9.662802419,0.436564774,533.3041331,0.273749789,0.948690266,0.074938947,1
8.953427419,0.459029226,491.2701613,0.287157188,0.948974545,0.082459251,1
7.844455645,0.476920789,336.2821573,0.325086162,0.934200209,0.105681013,1
8.949194387,0.408951473,403.289631,0.231871762,0.959408828,0.053764514,1
7.975806452,0.497725197,369.2576613,0.355176709,0.912069047,0.126150494,1
8.637701613,0.47160181,395.6042339,0.31337887,0.912005589,0.098206316,1
9.178931452,0.413888526,437.7837702,0.234954949,0.940797949,0.055203828,1
9.369455645,0.447016536,466.4476815,0.277689481,0.921068809,0.077111448,1
9.844153226,0.445775903,536.3032258,0.299060684,0.916583814,0.089437293,1
6.816982848,0.444443844,263.1010265,0.247335417,0.943265305,0.061174808,1
8.091834677,0.488836773,356.4984879,0.344378033,0.91112618,0.11859623,1
8.988608871,0.432880911,419.4549395,0.276736386,0.901390418,0.076583027,1
10.21673387,0.405375801,569.1153226,0.251005069,0.935334516,0.063003544,1
7.798790323,0.461009315,337.5997984,0.323803347,0.937428394,0.104848607,1
8.966733871,0.469031927,465.5024194,0.327156029,0.93802445,0.107031067,1
7.249193548,0.487666283,326.8832661,0.310239057,0.943028085,0.096248272,1
9.022379032,0.423780181,410.0917339,0.27138164,0.930440416,0.073647994,1
8.274596774,0.48302326,405.9173387,0.325787238,0.921981449,0.106137324,1
8.392137097,0.494378843,402.5741935,0.356602363,0.918681375,0.127165245,1
8.931552419,0.470243747,421.3767137,0.313172696,0.88546808,0.098077137,1
7.600100806,0.537999886,372.6188508,0.392157413,0.903011676,0.153787437,1
9.870262097,0.441530089,523.9136089,0.289903231,0.945269719,0.084043883,1
8.753729839,0.483039753,439.694254,0.341445752,0.885825401,0.116585202,1
7.99858871,0.514675615,377.6129032,0.3719407,0.89043738,0.138339884,1
10.22479839,0.450225088,593.5997984,0.30240588,0.884894759,0.091449316,1
8.010887097,0.493528914,363.3868952,0.356149579,0.923820009,0.126842522,1
9.584979839,0.455072299,489.1132056,0.321318884,0.930957093,0.103245825,1
9.042439516,0.477138918,444.7388105,0.315201319,0.918254854,0.099351871,1
10.91522177,0.418542998,659.3972782,0.273705091,0.938929797,0.074914477,1
8.056451613,0.503664966,406.6054435,0.321659124,0.938924828,0.103464592,1
8.100302419,0.507881903,391.4501008,0.361566731,0.895152818,0.130730501,1
8.960483871,0.456229643,424.89375,0.311776347,0.922594359,0.097204491,1
8.183568548,0.519358706,412.618246,0.387379848,0.936145092,0.150063146,1
7.463205645,0.506470178,346.1956653,0.338288609,0.922249891,0.114439183,1
10.0921371,0.463872571,525.2875,0.303086194,0.86588785,0.091861241,1
8.015725806,0.514177323,386.222379,0.368263118,0.885190981,0.135617724,1
7.307056452,0.511200917,337.6699597,0.346445215,0.91307935,0.120024287,1
8.218548387,0.468807068,372.3836694,0.323612764,0.934462143,0.104725221,1
9.897681452,0.453581389,594.9827621,0.28585873,0.929216234,0.081715214,1
10.09304435,0.422469362,562.4982863,0.248269857,0.947640648,0.061637922,1
7.425604839,0.46630554,319.6102823,0.299108897,0.897837068,0.089466132,1
10.28387097,0.426624084,567.5346774,0.276553236,0.924810533,0.076481692,1
8.181552419,0.464408726,369.9976815,0.286699999,0.916456022,0.08219689,1
8.179233871,0.469777159,411.197379,0.300257596,0.914921738,0.090154624,1
8.759879032,0.45625221,405.4328629,0.28631996,0.845627483,0.081979119,1
8.303629032,0.472604825,363.7881048,0.326745978,0.933022797,0.106762934,1
9.335282258,0.465812177,496.8421371,0.311326687,0.941877611,0.096924306,1
8.184274194,0.475558163,369.3570565,0.32389698,0.926754545,0.104909254,1
8.472379032,0.453042536,402.1752016,0.278783008,0.936482598,0.077719965,1
9.498115904,0.393211037,393.0997271,0.234514817,0.920617856,0.054997199,1
8.348387097,0.47575568,392.947379,0.330057934,0.928930088,0.10893824,1
9.512701613,0.465839197,500.6953629,0.320913978,0.946522394,0.102985781,1
9.469959677,0.482285947,474.1080645,0.347865523,0.930062469,0.121010422,1
7.672580645,0.484045395,363.4675403,0.313877524,0.886784922,0.0985191,1
9.122379032,0.412411754,452.0616935,0.236364841,0.937756058,0.055868338,1
8.817842742,0.512112867,470.8496976,0.369735143,0.902703891,0.136704076,1
8.388205645,0.449178017,383.6964718,0.308740293,0.91886031,0.095320569,1
10.62479839,0.397540247,497.3852823,0.24997748,0.920157151,0.062488741,1
8.688709677,0.467412751,419.7766129,0.284633831,0.898624355,0.081016418,1
9.807258065,0.387540404,454.3425403,0.240305497,0.931969339,0.057746732,1
7.478560291,0.403501047,304.1621622,0.226161624,0.966612267,0.05114908,1
7.297102391,0.507880426,483.1658654,0.245204409,0.973121004,0.060125202,1
8.705645161,0.522409955,451.1794355,0.380447502,0.880332986,0.144740301,1
8.940020161,0.483990897,453.0900202,0.346024367,0.920103244,0.119732863,1
9.730745968,0.41724561,476.6878024,0.283467348,0.916255089,0.080353737,1
9.252318548,0.465800729,496.4944556,0.306421767,0.938556767,0.0938943,1
7.974596774,0.469568442,345.0316532,0.32450209,0.899255343,0.105301606,1
8.173387097,0.48265474,374.5933468,0.320062309,0.925378807,0.102439882,1
7.822681452,0.513789744,370.2454637,0.368065794,0.902380472,0.135472429,1
9.113306452,0.467795705,454.1389113,0.319944813,0.920350524,0.102364684,1
9.660383065,0.465525578,560.2392137,0.313441804,0.930623432,0.098245765,1
9.260483871,0.482364124,551.572379,0.322012983,0.93700292,0.103692361,1
9.792540323,0.454813999,545.5649194,0.303325491,0.942917673,0.092006353,1
7.685584677,0.503937061,365.7418347,0.311644934,0.920426466,0.097122565,1
7.365120968,0.509089276,337.7721774,0.355640961,0.912353428,0.126480493,1
9.314919355,0.481370374,478.1655242,0.332913913,0.930596817,0.110831674,1
10.04264113,0.478338612,554.0490927,0.348502527,0.937544238,0.121454011,1
8.715725806,0.497144111,418.7372984,0.359052034,0.900126978,0.128918363,1
9.142842742,0.468850056,450.2708669,0.323078969,0.943682473,0.10438002,1
8.758266129,0.513594668,467.4330645,0.370916815,0.934543677,0.137579283,1
10.92429435,0.418562898,609.6323589,0.275105553,0.930035243,0.075683065,1
8.883669355,0.494416642,441.8080645,0.351524484,0.915959483,0.123569463,1
9.800870582,0.387905443,426.0795868,0.243710833,0.942201433,0.05939497,1
8.106955645,0.479432859,396.7311492,0.321451811,0.92159206,0.103331267,1
8.763608871,0.445957815,388.6206653,0.296097979,0.938332326,0.087674013,1
10.27701613,0.436402439,528.8870968,0.279363179,0.943949653,0.078043786,1
7.629233871,0.500777454,369.6840726,0.342854939,0.919776278,0.117549509,1
7.210987903,0.532140724,339.4470766,0.318020822,0.880706424,0.101137243,1
8.196774194,0.458525029,374.0887097,0.299150173,0.938374951,0.089490826,1
8.414415323,0.48383178,439.3194556,0.336489369,0.931223951,0.113225095,1
9.682862903,0.416508513,513.1118952,0.257665826,0.942793762,0.066391678,1
8.310584677,0.515527065,486.4726815,0.351538475,0.951580426,0.1235793,1
9.245866935,0.466670083,504.0414315,0.313666851,0.936047749,0.098386894,1
9.906350806,0.450090055,536.8208669,0.30274371,0.924108469,0.091653754,1
7.811693548,0.4444736,330.3774194,0.287437466,0.931024607,0.082620297,1
8.649596774,0.473918746,434.7177419,0.317498557,0.930375466,0.100805334,1
8.58608871,0.49500991,444.3032258,0.34893981,0.926266976,0.121758991,1
10.19068347,0.375216131,462.3551845,0.21531026,0.945061558,0.046358508,1
9.759979839,0.451456263,485.768246,0.317812607,0.931605252,0.101004853,1
9.348362786,0.409626474,398.3432952,0.251152734,0.920580239,0.063077696,1
8.232459677,0.463251655,360.3574597,0.316328139,0.896131476,0.100063492,1
7.588508065,0.49869139,343.1754032,0.325562173,0.894973699,0.105990728,1
9.765120968,0.462284133,516.3453629,0.307618811,0.937006603,0.094629333,1
9.830645161,0.427928703,486.4014113,0.279223936,0.939932834,0.077966006,1
9.315625,0.459426126,459.0089718,0.295129614,0.899826264,0.087101489,1
9.959375,0.463891058,623.7636089,0.306815726,0.939972118,0.09413589,1
8.706048387,0.451208376,418.7602823,0.286245737,0.900269833,0.081936622,1
10.16108871,0.455857731,550.2245968,0.310804028,0.928090959,0.096599144,1
8.385181452,0.480829877,446.4928427,0.333348295,0.920137943,0.111121086,1
8.331552419,0.44879259,379.5394153,0.302856606,0.922997164,0.091722124,1
9.074899194,0.468230662,438.2373992,0.313474385,0.934488726,0.09826619,1
9.314919355,0.444608464,494.6899194,0.293584733,0.936051669,0.086191996,1
9.82893711,0.373109938,476.4820036,0.231565043,0.958931856,0.053622369,1
8.665423387,0.455798408,395.5275202,0.306881563,0.937204107,0.094176293,1
8.56078629,0.486918573,422.3916331,0.327424414,0.927084303,0.107206747,1
8.468145161,0.458305135,384.9078629,0.30303697,0.897581961,0.091831405,1
9.115322581,0.45148833,439.922379,0.305931621,0.888907002,0.093594156,1
9.397076613,0.465920279,482.6029234,0.323662124,0.917903889,0.10475717,1
10.10423387,0.443162407,556.0520161,0.295098383,0.951471365,0.087083056,1
8.481854839,0.474619737,431.952621,0.313780383,0.919265317,0.098458129,1
9.915423387,0.433749431,542.655746,0.292384938,0.934777945,0.085488952,1
9.431955645,0.492730285,524.8226815,0.317114698,0.944507988,0.100561732,1
8.939012097,0.468434285,459.8527218,0.320819252,0.912611513,0.102924993,1
8.091229839,0.514461511,395.8103831,0.355401262,0.890154951,0.126310057,1
8.247076613,0.487365707,385.5109879,0.318631542,0.873336898,0.101526059,1
7.844858871,0.45829415,343.2623992,0.299254067,0.923830013,0.089552997,1
8.265927419,0.524468574,418.3514113,0.376833879,0.919460989,0.142003772,1
10.73785083,0.366508594,575.2035473,0.200270016,0.955228237,0.040108079,1
7.60171371,0.490797344,334.430746,0.334028045,0.937197047,0.111574735,1
9.852822581,0.451999014,568.4522177,0.297301076,0.923376481,0.08838793,1
10.15725806,0.416102109,530.5625,0.281226947,0.932366717,0.079088596,1
9.886995968,0.460642947,572.7962702,0.316710545,0.920984676,0.10030557,1
8.193951613,0.440592557,377.5356855,0.244300021,0.906627114,0.0596825,1
9.770967742,0.442284256,507.9596774,0.307056088,0.924791712,0.094283441,1
9.224294355,0.515728859,538.6490927,0.364443082,0.918249753,0.13281876,1
8.034576613,0.476882121,373.1801411,0.29409342,0.931969169,0.08649094,1
8.541330645,0.51200452,432.7885081,0.369992005,0.903217564,0.136894084,1
7.712399194,0.517298864,352.6829637,0.368078825,0.913113816,0.135482021,1
8.774697581,0.455089814,404.0123992,0.323319435,0.876051051,0.104535457,1
9.680947581,0.427375466,442.2827621,0.281487247,0.918752932,0.07923507,1
7.574193548,0.505098251,341.3020161,0.359767252,0.903693032,0.129432476,1
9.456048387,0.485896642,550.228629,0.332731695,0.932257129,0.110710381,1
10.26008065,0.441175865,581.6534274,0.292539732,0.949016886,0.085579495,1
9.856350806,0.451962007,602.6821573,0.302233411,0.934081117,0.091345034,1
10.35423387,0.426138012,531.8552419,0.272214118,0.92054026,0.074100526,1
8.867237903,0.482250885,420.6565524,0.346165304,0.923659366,0.119830418,1
8.314616935,0.464935219,379.3966734,0.32707181,0.912253224,0.106975969,1
8.602822581,0.467886848,390.140121,0.327609491,0.920711697,0.107327979,1
10.40262097,0.440118519,620.3308468,0.267845417,0.94712837,0.071741167,1
9.280443548,0.456459718,470.2756048,0.313770181,0.931871444,0.098451727,1
9.391633065,0.472733003,504.7319556,0.307679489,0.939859491,0.094666668,1
8.924899194,0.525287507,439.5394153,0.390647281,0.900461263,0.152605298,1
9.802520161,0.458650899,543.6563508,0.315287935,0.917718776,0.099406482,1
8.229435484,0.491886966,382.7921371,0.350959713,0.928371222,0.12317272,1
8.987096774,0.450026079,460.6239919,0.279666639,0.951637659,0.078213429,1
7.897278226,0.492619003,351.9160282,0.335556681,0.939350799,0.112598286,1
10.06502016,0.464399728,592.3341734,0.299911849,0.950821023,0.089947117,1
8.891532258,0.413720118,396.0262097,0.256166787,0.902781907,0.065621423,1
8.648487903,0.458909014,409.0952621,0.304308081,0.890737656,0.092603408,1
9.344052419,0.464026112,488.5325605,0.316323546,0.928503636,0.100060585,1
9.877116935,0.460346588,543.681754,0.302580266,0.941500877,0.091554818,1
9.991229839,0.488502716,522.1763105,0.341788849,0.879358125,0.116819617,1
8.627822581,0.45798666,404.7241935,0.312126403,0.905772572,0.097422891,1
9.248185484,0.448851624,454.8707661,0.31585742,0.934542558,0.09976591,1
8.433926715,0.426070642,317.0096804,0.235876421,0.947315431,0.055637686,1
8.75545738,0.362229446,396.3986486,0.198293913,0.960332377,0.039320476,1
7.772883065,0.491550757,345.8958669,0.341594736,0.886822631,0.116686963,1
9.116733871,0.462213262,459.7725806,0.327091073,0.9096257,0.10698857,1
8.570564516,0.460407781,391.8933468,0.303352425,0.906557674,0.092022694,1
8.255040323,0.480104549,383.6439516,0.328566285,0.928432236,0.107955804,1
10.41905242,0.437860272,576.8478831,0.29963198,0.910611417,0.089779323,1
10.92247984,0.431802323,551.3746976,0.294228286,0.894655012,0.086570284,1
8.832762097,0.46739625,412.8458669,0.323492254,0.904050839,0.104647238,1
8.510282258,0.490012343,431.0116935,0.341777997,0.912899039,0.116812199,1
10.16219758,0.477491408,627.5170363,0.327631638,0.90966425,0.10734249,1
9.410685484,0.449678909,486.6159274,0.323049212,0.945278894,0.104360794,1
10.01028226,0.459015171,621.1554435,0.308107758,0.929502289,0.094930391,1
10.39868952,0.455215011,596.6117944,0.298012516,0.948707457,0.088811459,1
9.667641129,0.474049152,513.5789315,0.319187357,0.934851718,0.101880569,1
8.391330645,0.454409315,368.5979839,0.306711742,0.902654193,0.094072093,1
9.250100806,0.476278224,521.9597782,0.310516108,0.948343022,0.096420253,1
9.107560484,0.484934009,508.705746,0.311091225,0.902627321,0.09677775,1
9.207358871,0.460351403,471.3162298,0.310740232,0.930607545,0.096559492,1
8.528629032,0.474230487,385.6919355,0.322991579,0.918769474,0.10432356,1
9.453931452,0.460403913,483.0152218,0.306586412,0.924597605,0.093995228,1
9.717540323,0.457354262,546.659879,0.31535226,0.92692143,0.099447048,1
9.982862903,0.415283825,531.4667339,0.258253892,0.946666505,0.066695073,1
9.365725806,0.487126442,526.64375,0.341318052,0.943609557,0.116498012,1
9.179378898,0.375014896,427.6966606,0.233074897,0.968264757,0.054323908,1
7.757258065,0.513926971,368.7114919,0.36385541,0.879125138,0.132390759,1
8.476156445,0.401716654,370.7253768,0.228363009,0.960060579,0.052149664,1
7.771471774,0.483297744,343.3216734,0.319145234,0.90229147,0.10185368,1
9.459979839,0.450141842,438.2323589,0.310962006,0.873530392,0.096697369,1
9.004637097,0.488073207,472.6304435,0.326362066,0.933325214,0.106512198,1
10.30614919,0.455291205,574.7851815,0.305279486,0.934456722,0.093195565,1
8.842641129,0.451696673,411.6974798,0.303020169,0.918065205,0.091821223,1
9.349697581,0.456498115,505.0202621,0.300938241,0.914079841,0.090563825,1
9.970564516,0.447517542,479.0205645,0.297284054,0.945125003,0.088377809,1
8.918951613,0.427236597,412.0112903,0.279813543,0.945321845,0.078295619,1
8.523084677,0.472598596,388.4545363,0.326391209,0.929019176,0.106531222,1
7.455626299,0.430009192,294.352066,0.214958571,0.944985992,0.046207187,1
8.320866935,0.488739056,374.6172379,0.352658372,0.907111851,0.124367927,1
10.02822581,0.446726107,505.9762097,0.312665376,0.935323992,0.097759638,1
9.602217742,0.417841336,509.4981855,0.265023516,0.932787872,0.070237464,1
7.420060484,0.527835925,358.2823589,0.369570503,0.931117524,0.136582356,1
9.449092742,0.470337911,518.5990927,0.308976,0.895304272,0.095466169,1
8.547983871,0.46934102,435.6020161,0.314141274,0.942680342,0.09868474,1
8.577923387,0.444261156,384.7595766,0.310673414,0.925869906,0.09651797,1
10.82953629,0.434427765,639.6958669,0.281894603,0.942493895,0.079464567,1
9.484173387,0.457031719,497.4722782,0.321898283,0.920112479,0.103618504,1
8.816431452,0.486347696,486.5521169,0.324372888,0.91158098,0.10521777,1
8.967540323,0.481523003,480.4131048,0.318150751,0.931629759,0.1012199,1
8.048084677,0.473244232,361.7484879,0.324030292,0.886093922,0.10499563,1
6.969354839,0.505690925,297.1481855,0.348683993,0.907220487,0.121580527,1
8.509576613,0.472494908,393.0535282,0.3143547,0.926824588,0.098818878,1
9.329737903,0.444587386,453.9434476,0.290042498,0.921881773,0.08412465,1
8.466532258,0.48743885,391.2344758,0.3487766,0.907854864,0.121645117,1
9.631951663,0.368008965,391.7008186,0.212819473,0.937450151,0.045292128,1
10.30951143,0.376656655,526.4380198,0.227571246,0.943274414,0.051788672,1
8.77671371,0.49322534,419.3978831,0.352929966,0.925729791,0.124559561,1
8.422580645,0.514000661,443.0683468,0.357389254,0.921182499,0.127727079,1
9.672278226,0.451086222,518.6934476,0.304887242,0.933820122,0.09295623,1
8.726915323,0.467373016,426.925504,0.329813661,0.905136663,0.108777051,1
10.07782258,0.437742368,558.2010081,0.296123649,0.935715757,0.087689215,1
8.690423387,0.506338052,429.840625,0.371326773,0.918479259,0.137883573,1
8.24375,0.519924027,408.647379,0.375075326,0.920901792,0.1406815,1
